CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,GroupSize,IsAlone,Num,TotalSpend,HasSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Side_P,Side_S,Transported,PassengerId
1.0,1.2827921,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.8674286,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4416_01
1.0,-1.1051152,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.811113,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4422_01
0.0,0.018605944,0.0,-0.64037204,2.338728,-0.62488854,1.9497949,1.008336,-0.014569118,0.0,-0.811113,1.2779262,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4422_02
0.0,-0.68371975,0.0,0.6212408,-0.64890325,0.8367782,2.2967908,0.124516614,-0.648668,1.0,-0.5877927,1.0718536,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,4424_01
1.0,0.08883851,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.4763773,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4426_01
0.0,0.7209316,0.0,-0.13106126,0.8631971,-0.62488854,1.7586085,2.2868347,-0.014569118,0.0,-0.87131244,1.0884451,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,4427_01
0.0,0.15907107,0.0,-0.64037204,0.66503274,-0.62488854,1.2718662,2.2775395,-0.014569118,0.0,-0.87131244,1.0334809,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,4427_02
0.0,0.018605944,0.0,-0.64037204,2.5395546,0.37189472,1.7540904,1.5557557,-0.648668,1.0,-0.8305322,1.4087509,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4428_01
0.0,-0.8944174,0.0,1.6758199,0.8905132,0.6101576,1.5958055,-0.6348103,-0.648668,1.0,-0.5858508,0.7644274,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,4429_01
0.0,-0.75395226,0.0,-0.64037204,-0.27398098,2.2207644,-0.66323394,-0.6348103,-0.648668,1.0,0.47831923,0.83397996,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4430_01
0.0,0.650699,0.0,0.16686647,-0.64890325,2.194484,0.20455624,-0.12859237,-0.648668,1.0,0.26665038,0.81927997,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,4431_01
1.0,1.4934899,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.2685923,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,4432_01
1.0,-0.5432546,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.27053422,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,4433_01
1.0,-0.473022,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.27247614,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,4436_01
1.0,-0.6134872,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.26276654,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4437_01
0.0,0.51023394,0.0,1.7777988,-0.64890325,1.7678189,-0.66323394,-0.6348103,-0.648668,1.0,0.622021,0.7690116,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4438_01
0.0,-0.40278944,0.0,-0.64037204,1.2777127,-0.62488854,-0.66323394,0.9268531,-0.648668,1.0,0.62396294,0.43958494,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4440_01
1.0,0.15907107,1.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,-0.8654867,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4441_01
1.0,0.7209316,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,-0.8654867,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4441_02
0.0,1.4934899,0.0,-0.64037204,2.2262397,-0.62488854,-0.41238633,1.4067893,0.6195297,0.0,-0.8654867,1.148011,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4441_03
0.0,0.79116416,0.0,-0.64037204,1.6733006,-0.62488854,-0.66323394,1.008336,-0.648668,1.0,-0.580025,0.7187103,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,4444_01
0.0,-0.051626623,0.0,0.16686647,-0.64890325,1.0682031,1.6274706,-0.6348103,-0.648668,1.0,0.62590486,0.60268164,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4445_01
0.0,0.650699,0.0,-0.2367528,0.9703949,1.9590207,2.2455256,1.5952245,1.8877275,0.0,-0.8052873,1.1247394,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4446_01
0.0,0.5804665,0.0,-0.64037204,2.1460214,0.7455155,2.5467238,-0.38170135,1.8877275,0.0,-0.8052873,1.3651397,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4446_02
1.0,2.125583,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.8877275,0.0,-0.8052873,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4446_03
0.0,0.86139673,0.0,0.67617726,2.325836,-0.62488854,1.2180846,1.2207106,1.8877275,0.0,-0.8052873,1.2278211,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4446_04
0.0,0.2995362,0.0,-0.64037204,2.183131,-0.62488854,-0.66323394,2.1855185,1.8877275,0.0,-0.8052873,1.219276,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4446_05
1.0,1.7744201,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-1.1451226,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4447_01
0.0,0.79116416,0.0,-0.64037204,-0.64890325,2.402227,-0.66323394,-0.6348103,-0.648668,1.0,0.6278468,0.9602334,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4448_01
0.0,1.0018619,0.0,1.1507272,-0.64890325,2.0059102,0.59100413,0.5686944,-0.648668,1.0,-0.8693705,0.7364491,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4449_01
1.0,-0.19209176,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.2536286,0.0,-0.87325436,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4450_01
0.0,2.5469785,0.0,-0.64037204,2.381955,-0.62488854,0.04098436,-0.6348103,1.2536286,0.0,-0.87325436,1.256469,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4450_02
1.0,-0.473022,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.2536286,0.0,-0.87325436,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4450_03
0.0,-0.051626623,0.0,-0.64037204,2.1482863,-0.62488854,0.59100413,2.3195853,1.2536286,0.0,-0.87325436,1.2457545,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4450_04
1.0,0.44000134,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.6297887,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4451_01
1.0,0.08883851,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.26665038,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4452_01
0.0,-0.051626623,0.0,-0.64037204,2.029428,-0.62488854,1.1119684,1.4575876,-0.648668,1.0,-0.8557771,1.0192298,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4453_01
0.0,-0.40278944,0.0,-0.64037204,0.16942403,1.3474109,-0.66323394,1.1312019,-0.648668,1.0,0.63367254,0.39014867,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4456_01
0.0,-0.3325569,0.0,1.7659047,-0.64890325,0.91063243,-0.26564986,-0.047109473,-0.648668,1.0,0.6356144,0.6453176,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4457_01
1.0,-0.8944174,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.27830186,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,4459_01
1.0,-0.75395226,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.48220307,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4461_01
0.0,-0.6134872,0.0,1.5608326,0.83790636,1.6069409,-0.66323394,0.39976323,-0.648668,1.0,0.6375563,0.66200894,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4462_01
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.86354476,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4463_01
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.86354476,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4463_02
0.0,-0.5432546,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.2685923,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4464_01
1.0,-1.8776734,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,-1.0402591,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4465_01
0.0,1.0018619,0.0,0.63290495,0.8335028,-0.62488854,1.9463369,2.0843778,0.6195297,0.0,-1.0402591,1.0343366,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4465_02
0.0,-0.051626623,0.0,-0.64037204,1.9246582,-0.62488854,-0.41238633,2.4417634,0.6195297,0.0,-1.0402591,1.2263945,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4465_03
0.0,0.15907107,1.0,-0.64037204,2.0159738,-0.62488854,0.7667078,2.1657755,-0.648668,1.0,-1.067446,1.1381146,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4466_01
0.0,-0.40278944,0.0,0.68624336,0.35594246,1.9045306,-0.66323394,0.6419711,-0.648668,1.0,0.63949823,0.645676,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4467_01
1.0,-0.19209176,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.86160284,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4469_01
0.0,1.0018619,0.0,-0.64037204,0.6099969,1.6263758,2.392379,0.991735,-0.014569118,0.0,-0.86160284,1.1626623,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4469_02
0.0,-0.051626623,0.0,2.0584793,-0.64890325,0.07141987,-0.66323394,-0.6348103,-0.648668,1.0,0.484145,0.8408672,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,4470_01
0.0,-0.3325569,0.0,-0.64037204,1.2578515,2.205584,0.8184955,-0.6348103,-0.014569118,0.0,0.28024378,0.877662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,4472_01
0.0,-0.12185919,0.0,1.0898626,-0.64890325,1.885541,-0.66323394,-0.6348103,-0.014569118,0.0,0.64144015,0.64279526,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4472_02
0.0,-1.1051152,0.0,2.1945791,0.53384495,1.7963833,-0.66323394,1.1774174,-0.014569118,0.0,0.4880288,1.0121841,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,4473_01
0.0,-0.12185919,0.0,1.8956271,-0.64890325,0.6559301,-0.41238633,-0.6348103,-0.014569118,0.0,-0.5780831,0.7270623,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,4473_02
1.0,-1.8776734,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,0.27247614,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4474_01
1.0,-0.3325569,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,0.27247614,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4474_02
1.0,-1.8776734,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,0.27247614,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4474_03
0.0,1.4934899,1.0,0.32919145,1.2214688,-0.62488854,1.1779499,2.200548,-0.014569118,0.0,-1.0383172,0.997323,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4475_01
1.0,-0.12185919,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-1.0383172,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4475_02
0.0,-0.19209176,0.0,1.9554642,-0.64890325,-0.62488854,1.2318166,1.0504428,-0.648668,1.0,0.6433821,0.8234026,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4476_01
0.0,0.15907107,0.0,0.5272134,-0.64890325,-0.62488854,-0.66323394,0.42063513,-0.648668,1.0,0.27441803,-0.14493725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4477_01
0.0,-0.051626623,0.0,2.3639662,-0.64890325,-0.62488854,0.29183197,-0.23364209,-0.648668,1.0,-0.85383517,1.0665958,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4479_01
0.0,-1.7372082,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.8877275,0.0,0.27635995,-1.1518679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4482_01
0.0,-1.3860453,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.8877275,0.0,0.27635995,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4482_02
0.0,-2.0181384,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.8877275,0.0,0.27635995,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4482_03
1.0,0.44000134,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.8877275,0.0,0.27635995,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4482_04
1.0,-1.8074408,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.8877275,0.0,0.27635995,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4482_05
0.0,-0.26232433,0.0,2.144139,-0.64890325,1.3522385,1.3201907,0.5947883,-0.014569118,0.0,-0.85189325,0.956844,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4483_01
0.0,2.4065132,0.0,2.3117096,-0.64890325,0.97266746,-0.26564986,-0.6348103,-0.014569118,0.0,-0.85189325,1.0322784,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4483_02
1.0,0.36976877,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,0.645324,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4485_01
0.0,0.44000134,0.0,1.9705245,-0.64890325,2.2755022,1.7281791,-0.6348103,-0.014569118,0.0,0.645324,1.0760611,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4485_02
1.0,-0.19209176,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.27830186,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4486_01
0.0,0.7209316,0.0,-0.64037204,-0.17580399,-0.62488854,1.757259,0.7937004,-0.648668,1.0,0.2821857,0.6786852,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,4487_01
0.0,0.36976877,0.0,-0.64037204,1.3383217,2.1733198,0.97709846,1.4026786,-0.648668,1.0,-0.8674286,0.91354513,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,4490_01
0.0,0.51023394,0.0,-0.64037204,1.7132441,-0.35551968,0.36209637,2.2669692,-0.648668,1.0,-0.857719,1.0871123,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4491_01
1.0,1.2125596,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.28412762,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,4492_01
0.0,-0.19209176,0.0,0.74145555,0.78089595,2.0169075,1.5122232,-0.6348103,-0.648668,1.0,0.49579647,0.81432563,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4493_01
1.0,-0.051626623,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.4977384,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4494_01
0.0,-0.6134872,0.0,-0.64037204,2.0925138,0.18321805,-0.66323394,0.9059812,-0.648668,1.0,0.64920783,1.0327085,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4496_01
1.0,0.44000134,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.28606954,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,4497_01
0.0,-1.2455803,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,3.790024,0.0,0.28024378,-1.1518679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4498_01
1.0,-1.0348825,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,3.790024,0.0,0.28024378,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4498_02
1.0,-1.7372082,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,3.790024,0.0,0.28024378,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4498_03
0.0,-1.2455803,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,3.790024,0.0,0.28024378,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4498_04
1.0,0.15907107,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,3.790024,0.0,0.28024378,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4498_05
0.0,-0.96465,0.0,-0.64037204,1.6702604,-0.62488854,-0.66323394,-0.6348103,3.790024,0.0,0.28024378,0.69077957,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4498_06
0.0,0.7209316,0.0,-0.64037204,-0.27398098,-0.62488854,0.8742821,1.822646,3.790024,0.0,0.28024378,0.69499284,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4498_07
0.0,-1.5265105,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,3.790024,0.0,0.28024378,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4498_08
0.0,-0.3325569,0.0,0.9874661,-0.64890325,1.2667187,1.5894127,-0.6348103,-0.648668,1.0,0.4996803,0.63095605,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,4500_01
1.0,-0.473022,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,0.2821857,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4501_01
1.0,-0.19209176,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.59944415,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,4502_01
0.0,1.7041875,0.0,-0.64037204,1.6590066,0.89539057,0.67175907,2.2037883,-0.014569118,0.0,-0.82470644,1.0472647,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4505_01
0.0,0.79116416,0.0,-0.2367528,0.8335028,-0.62488854,1.2578101,-0.6348103,-0.014569118,0.0,-0.82470644,0.37599856,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4505_02
0.0,-0.68371975,0.0,1.2264855,-0.64890325,2.0142965,-0.66323394,-0.6348103,-0.648668,1.0,-0.57419926,0.7343911,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,4506_01
